order,query_id,split,method,budget,budget_frac,ndcg,delta_vs_bm25,topk_overlap_vs_exhaustive,topk_overlap_vs_bm25,kendall_tau_vs_exhaustive
static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,sparse_copeland,0,0.0,0.7618017901203944,0.0,0.6666666666666666,1.0,0.37142857142857144
static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,pure_bt_no_prior,0,0.0,0.7618017901203944,0.0,0.6666666666666666,1.0,0.37142857142857144
static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,fixed_blend,0,0.0,0.7618017901203944,0.0,0.6666666666666666,1.0,0.37142857142857144
static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,regularized_bt,0,0.0,0.7618017901203944,0.0,0.6666666666666666,1.0,0.37142857142857144
static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,exhaustive,0,0.0,0.9896062251871525,0.22780443506675807,1.0,0.6666666666666666,1.0
static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,initial_bm25,1,0.009523809523809525,0.7618017901203944,0.0,0.6666666666666666,1.0,0.37142857142857144
static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,sparse_copeland,1,0.009523809523809525,0.8357799744028239,0.07397818428242953,0.5384615384615384,0.8181818181818182,0.3904761904761905
static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,pure_bt_no_prior,1,0.009523809523809525,0.8357799744028239,0.07397818428242953,0.5384615384615384,0.8181818181818182,0.3904761904761905
static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,fixed_blend,1,0.009523809523809525,0.7618017901203944,0.0,0.6666666666666666,1.0,0.37142857142857144
static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,regularized_bt,1,0.009523809523809525,0.7618017901203944,0.0,0.6666666666666666,1.0,0.37142857142857144
static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,exhaustive,1,0.009523809523809525,0.9896062251871525,0.22780443506675807,1.0,0.6666666666666666,1.0
static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,initial_bm25,5,0.047619047619047616,0.7618017901203944,0.0,0.6666666666666666,1.0,0.37142857142857144
static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,sparse_copeland,5,0.047619047619047616,0.843537875344446,0.08173608522405162,0.5384615384615384,0.6666666666666666,0.3904761904761905
static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,pure_bt_no_prior,5,0.047619047619047616,0.8539316501572937,0.09212986003689927,0.42857142857142855,0.5384615384615384,0.3523809523809524
static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,fixed_blend,5,0.047619047619047616,0.8297197050122157,0.06791791489182131,0.6666666666666666,1.0,0.3904761904761905
static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,regularized_bt,5,0.047619047619047616,0.8062079522181139,0.044406162097719526,0.6666666666666666,1.0,0.37142857142857144
static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,exhaustive,5,0.047619047619047616,0.9896062251871525,0.22780443506675807,1.0,0.6666666666666666,1.0
static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,initial_bm25,10,0.09523809523809523,0.7618017901203944,0.0,0.6666666666666666,1.0,0.37142857142857144
static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,sparse_copeland,10,0.09523809523809523,0.8687949224876582,0.10699313236726382,0.6666666666666666,0.6666666666666666,0.580952380952381
static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,pure_bt_no_prior,10,0.09523809523809523,0.9668342083190152,0.20503241819862084,0.6666666666666666,0.42857142857142855,0.6571428571428571
static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,fixed_blend,10,0.09523809523809523,0.8297197050122157,0.06791791489182131,0.6666666666666666,1.0,0.4857142857142857
static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,regularized_bt,10,0.09523809523809523,0.8062079522181139,0.044406162097719526,0.8181818181818182,0.8181818181818182,0.5047619047619047
static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,exhaustive,10,0.09523809523809523,0.9896062251871525,0.22780443506675807,1.0,0.6666666666666666,1.0
static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,initial_bm25,21,0.2,0.7618017901203944,0.0,0.6666666666666666,1.0,0.37142857142857144
static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,sparse_copeland,21,0.2,0.9565912771023182,0.19478948698192378,0.6666666666666666,0.5384615384615384,0.6571428571428571
static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,pure_bt_no_prior,21,0.2,0.9330795243082165,0.1712777341878221,0.6666666666666666,0.5384615384615384,0.7523809523809524
static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,fixed_blend,21,0.2,0.8357799744028239,0.07397818428242953,0.8181818181818182,0.8181818181818182,0.6
static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,regularized_bt,21,0.2,0.8297197050122157,0.06791791489182131,0.8181818181818182,0.8181818181818182,0.580952380952381
static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,exhaustive,21,0.2,0.9896062251871525,0.22780443506675807,1.0,0.6666666666666666,1.0
static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,initial_bm25,42,0.4,0.7618017901203944,0.0,0.6666666666666666,1.0,0.37142857142857144
static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,sparse_copeland,42,0.4,0.9192613539759861,0.15745956385559168,0.6666666666666666,0.5384615384615384,0.6190476190476191
static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,pure_bt_no_prior,42,0.4,0.9068250379649666,0.1450232478445722,0.6666666666666666,0.5384615384615384,0.7142857142857143
static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,fixed_blend,42,0.4,0.843537875344446,0.08173608522405162,0.8181818181818182,0.6666666666666666,0.7523809523809524
static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,regularized_bt,42,0.4,0.843537875344446,0.08173608522405162,0.8181818181818182,0.8181818181818182,0.6761904761904762
static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,exhaustive,42,0.4,0.9896062251871525,0.22780443506675807,1.0,0.6666666666666666,1.0
static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,initial_bm25,63,0.6,0.7618017901203944,0.0,0.6666666666666666,1.0,0.37142857142857144
static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,sparse_copeland,63,0.6,0.9747429528567879,0.21294116273639352,0.6666666666666666,0.5384615384615384,0.7904761904761904
static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,pure_bt_no_prior,63,0.6,0.9818483242455303,0.22004653412513586,0.6666666666666666,0.5384615384615384,0.8857142857142857
static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,fixed_blend,63,0.6,0.9505310077117098,0.18872921759131545,1.0,0.6666666666666666,0.8285714285714286
static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,regularized_bt,63,0.6,0.9505310077117098,0.18872921759131545,1.0,0.6666666666666666,0.8285714285714286
static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,exhaustive,63,0.6,0.9896062251871525,0.22780443506675807,1.0,0.6666666666666666,1.0
static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,initial_bm25,105,1.0,0.7618017901203944,0.0,0.6666666666666666,1.0,0.37142857142857144
static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,sparse_copeland,105,1.0,0.9896062251871525,0.22780443506675807,1.0,0.6666666666666666,1.0
static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,pure_bt_no_prior,105,1.0,0.9896062251871525,0.22780443506675807,1.0,0.6666666666666666,1.0
static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,fixed_blend,105,1.0,0.9505310077117098,0.18872921759131545,1.0,0.6666666666666666,0.7904761904761904
static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,regularized_bt,105,1.0,0.9896062251871525,0.22780443506675807,1.0,0.6666666666666666,1.0
static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,exhaustive,105,1.0,0.9896062251871525,0.22780443506675807,1.0,0.6666666666666666,1.0
static_adjacent,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,initial_bm25,0,0.0,0.9068250379649666,0.0,0.5384615384615384,1.0,0.3904761904761905
static_adjacent,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,sparse_copeland,0,0.0,0.9068250379649666,0.0,0.5384615384615384,1.0,0.3904761904761905
static_adjacent,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,pure_bt_no_prior,0,0.0,0.9068250379649666,0.0,0.5384615384615384,1.0,0.3904761904761905
static_adjacent,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,fixed_blend,0,0.0,0.9068250379649666,0.0,0.5384615384615384,1.0,0.3904761904761905
static_adjacent,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,regularized_bt,0,0.0,0.9068250379649666,0.0,0.5384615384615384,1.0,0.3904761904761905
static_adjacent,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,exhaustive,0,0.0,1.0,0.09317496203503339,1.0,0.5384615384615384,1.0
static_adjacent,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,initial_bm25,1,0.009523809523809525,0.9068250379649666,0.0,0.5384615384615384,1.0,0.3904761904761905
static_adjacent,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,sparse_copeland,1,0.009523809523809525,1.0,0.09317496203503339,0.5384615384615384,0.8181818181818182,0.29523809523809524
static_adjacent,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,pure_bt_no_prior,1,0.009523809523809525,1.0,0.09317496203503339,0.5384615384615384,0.8181818181818182,0.29523809523809524
static_adjacent,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,fixed_blend,1,0.009523809523809525,0.9512312000626861,0.044406162097719526,0.5384615384615384,1.0,0.4095238095238095
static_adjacent,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,regularized_bt,1,0.009523809523809525,0.9512312000626861,0.044406162097719526,0.5384615384615384,1.0,0.4095238095238095
static_adjacent,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,exhaustive,1,0.009523809523809525,1.0,0.09317496203503339,1.0,0.5384615384615384,1.0
static_adjacent,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,initial_bm25,5,0.047619047619047616,0.9068250379649666,0.0,0.5384615384615384,1.0,0.3904761904761905
static_adjacent,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,sparse_copeland,5,0.047619047619047616,0.8687949224876582,-0.03803011547730839,0.42857142857142855,0.6666666666666666,0.12380952380952381
static_adjacent,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,pure_bt_no_prior,5,0.047619047619047616,0.8687949224876582,-0.03803011547730839,0.42857142857142855,0.6666666666666666,0.10476190476190476
static_adjacent,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,fixed_blend,5,0.047619047619047616,0.8687949224876582,-0.03803011547730839,0.5384615384615384,0.8181818181818182,0.2761904761904762
static_adjacent,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,regularized_bt,5,0.047619047619047616,0.9669850519151657,0.0601600139501991,0.5384615384615384,1.0,0.4095238095238095
static_adjacent,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,exhaustive,5,0.047619047619047616,1.0,0.09317496203503339,1.0,0.5384615384615384,1.0
static_adjacent,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,initial_bm25,10,0.09523809523809523,0.9068250379649666,0.0,0.5384615384615384,1.0,0.3904761904761905
static_adjacent,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,sparse_copeland,10,0.09523809523809523,0.8738100898801323,-0.033014948084834295,0.5384615384615384,0.5384615384615384,0.42857142857142855
static_adjacent,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,pure_bt_no_prior,10,0.09523809523809523,0.7372449353281585,-0.16958010263680812,0.6666666666666666,0.3333333333333333,0.3523809523809524
static_adjacent,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,fixed_blend,10,0.09523809523809523,0.9565912771023182,0.049766239137351564,0.6666666666666666,0.6666666666666666,0.6
static_adjacent,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,regularized_bt,10,0.09523809523809523,0.9565912771023182,0.049766239137351564,0.6666666666666666,0.6666666666666666,0.6190476190476191
static_adjacent,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,exhaustive,10,0.09523809523809523,1.0,0.09317496203503339,1.0,0.5384615384615384,1.0
static_adjacent,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,initial_bm25,21,0.2,0.9068250379649666,0.0,0.5384615384615384,1.0,0.3904761904761905
static_adjacent,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,sparse_copeland,21,0.2,0.8495981447350542,-0.05722689322991237,0.6666666666666666,0.5384615384615384,0.44761904761904764
static_adjacent,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,pure_bt_no_prior,21,0.2,0.8122682216087223,-0.09455681635624436,0.8181818181818182,0.42857142857142855,0.6190476190476191
static_adjacent,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,fixed_blend,21,0.2,0.9192613539759861,0.012436316011019466,0.8181818181818182,0.5384615384615384,0.6
static_adjacent,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,regularized_bt,21,0.2,0.9318171001351273,0.0249920621701607,0.8181818181818182,0.5384615384615384,0.638095238095238
static_adjacent,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,exhaustive,21,0.2,1.0,0.09317496203503339,1.0,0.5384615384615384,1.0
static_adjacent,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,initial_bm25,42,0.4,0.9068250379649666,0.0,0.5384615384615384,1.0,0.3904761904761905
static_adjacent,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,sparse_copeland,42,0.4,0.9330795243082165,0.026254486343249894,0.8181818181818182,0.5384615384615384,0.580952380952381
static_adjacent,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,pure_bt_no_prior,42,0.4,0.9896062251871525,0.08278118722218586,0.6666666666666666,0.6666666666666666,0.6
static_adjacent,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,fixed_blend,42,0.4,0.9565912771023182,0.049766239137351564,0.8181818181818182,0.5384615384615384,0.6190476190476191
static_adjacent,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,regularized_bt,42,0.4,0.9747429528567879,0.06791791489182131,0.8181818181818182,0.6666666666666666,0.7333333333333333
static_adjacent,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,exhaustive,42,0.4,1.0,0.09317496203503339,1.0,0.5384615384615384,1.0
static_adjacent,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,initial_bm25,63,0.6,0.9068250379649666,0.0,0.5384615384615384,1.0,0.3904761904761905
static_adjacent,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,sparse_copeland,63,0.6,0.9512312000626861,0.044406162097719526,0.6666666666666666,0.3333333333333333,0.7523809523809524
static_adjacent,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,pure_bt_no_prior,63,0.6,0.9896062251871525,0.08278118722218586,0.8181818181818182,0.5384615384615384,0.8857142857142857
static_adjacent,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,fixed_blend,63,0.6,0.9747429528567879,0.06791791489182131,0.6666666666666666,0.42857142857142855,0.8285714285714286
static_adjacent,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,regularized_bt,63,0.6,0.9747429528567879,0.06791791489182131,0.8181818181818182,0.42857142857142855,0.8476190476190476
static_adjacent,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,exhaustive,63,0.6,1.0,0.09317496203503339,1.0,0.5384615384615384,1.0
static_adjacent,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,initial_bm25,105,1.0,0.9068250379649666,0.0,0.5384615384615384,1.0,0.3904761904761905
static_adjacent,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,sparse_copeland,105,1.0,1.0,0.09317496203503339,1.0,0.5384615384615384,1.0
static_adjacent,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,pure_bt_no_prior,105,1.0,1.0,0.09317496203503339,1.0,0.5384615384615384,1.0
static_adjacent,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,fixed_blend,105,1.0,1.0,0.09317496203503339,1.0,0.5384615384615384,1.0
static_adjacent,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,regularized_bt,105,1.0,1.0,0.09317496203503339,1.0,0.5384615384615384,0.9809523809523809
static_adjacent,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,exhaustive,105,1.0,1.0,0.09317496203503339,1.0,0.5384615384615384,1.0
static_adjacent,0daf48d0ce4e4200a753c28519f5761b160944fb,test,initial_bm25,0,0.0,0.9708923176105698,0.0,0.8181818181818182,1.0,0.6190476190476191
static_adjacent,0daf48d0ce4e4200a753c28519f5761b160944fb,test,sparse_copeland,0,0.0,0.9708923176105698,0.0,0.8181818181818182,1.0,0.6190476190476191
static_adjacent,0daf48d0ce4e4200a753c28519f5761b160944fb,test,pure_bt_no_prior,0,0.0,0.9708923176105698,0.0,0.8181818181818182,1.0,0.6190476190476191
static_adjacent,0daf48d0ce4e4200a753c28519f5761b160944fb,test,fixed_blend,0,0.0,0.9708923176105698,0.0,0.8181818181818182,1.0,0.6190476190476191
static_adjacent,0daf48d0ce4e4200a753c28519f5761b160944fb,test,regularized_bt,0,0.0,0.9708923176105698,0.0,0.8181818181818182,1.0,0.6190476190476191
static_adjacent,0daf48d0ce4e4200a753c28519f5761b160944fb,test,exhaustive,0,0.0,1.0,0.02910768238943018,1.0,0.8181818181818182,1.0
static_adjacent,0daf48d0ce4e4200a753c28519f5761b160944fb,test,initial_bm25,1,0.009523809523809525,0.9708923176105698,0.0,0.8181818181818182,1.0,0.6190476190476191
static_adjacent,0daf48d0ce4e4200a753c28519f5761b160944fb,test,sparse_copeland,1,0.009523809523809525,0.8297197050122157,-0.14117261259835412,0.6666666666666666,0.8181818181818182,0.4666666666666667
static_adjacent,0daf48d0ce4e4200a753c28519f5761b160944fb,test,pure_bt_no_prior,1,0.009523809523809525,0.8297197050122157,-0.14117261259835412,0.6666666666666666,0.8181818181818182,0.4666666666666667
static_adjacent,0daf48d0ce4e4200a753c28519f5761b160944fb,test,fixed_blend,1,0.009523809523809525,0.9708923176105698,0.0,0.8181818181818182,1.0,0.6190476190476191
static_adjacent,0daf48d0ce4e4200a753c28519f5761b160944fb,test,regularized_bt,1,0.009523809523809525,0.9708923176105698,0.0,0.8181818181818182,1.0,0.6190476190476191
static_adjacent,0daf48d0ce4e4200a753c28519f5761b160944fb,test,exhaustive,1,0.009523809523809525,1.0,0.02910768238943018,1.0,0.8181818181818182,1.0
static_adjacent,0daf48d0ce4e4200a753c28519f5761b160944fb,test,initial_bm25,5,0.047619047619047616,0.9708923176105698,0.0,0.8181818181818182,1.0,0.6190476190476191
static_adjacent,0daf48d0ce4e4200a753c28519f5761b160944fb,test,sparse_copeland,5,0.047619047619047616,0.6739577727076379,-0.2969345449029319,0.42857142857142855,0.5384615384615384,0.2571428571428571
static_adjacent,0daf48d0ce4e4200a753c28519f5761b160944fb,test,pure_bt_no_prior,5,0.047619047619047616,0.6739577727076379,-0.2969345449029319,0.42857142857142855,0.5384615384615384,0.2571428571428571
static_adjacent,0daf48d0ce4e4200a753c28519f5761b160944fb,test,fixed_blend,5,0.047619047619047616,0.975788054854922,0.004895737244352216,0.6666666666666666,0.8181818181818182,0.6190476190476191
static_adjacent,0daf48d0ce4e4200a753c28519f5761b160944fb,test,regularized_bt,5,0.047619047619047616,0.975788054854922,0.004895737244352216,0.6666666666666666,0.8181818181818182,0.6
static_adjacent,0daf48d0ce4e4200a753c28519f5761b160944fb,test,exhaustive,5,0.047619047619047616,1.0,0.02910768238943018,1.0,0.8181818181818182,1.0
static_adjacent,0daf48d0ce4e4200a753c28519f5761b160944fb,test,initial_bm25,10,0.09523809523809523,0.9708923176105698,0.0,0.8181818181818182,1.0,0.6190476190476191
static_adjacent,0daf48d0ce4e4200a753c28519f5761b160944fb,test,sparse_copeland,10,0.09523809523809523,0.6992148198508501,-0.2716774977597197,0.42857142857142855,0.3333333333333333,0.3142857142857143
static_adjacent,0daf48d0ce4e4200a753c28519f5761b160944fb,test,pure_bt_no_prior,10,0.09523809523809523,0.7227265726449519,-0.24816574496561794,0.42857142857142855,0.3333333333333333,0.3142857142857143
static_adjacent,0daf48d0ce4e4200a753c28519f5761b160944fb,test,fixed_blend,10,0.09523809523809523,0.9818483242455303,0.010956006634960436,0.5384615384615384,0.5384615384615384,0.5619047619047619
